county_fips,NAME,variable,estimate
48335,"Mitchell County, Texas",age_median,33.9
48335,"Mitchell County, Texas",population,8523
48335,"Mitchell County, Texas",black,840
48335,"Mitchell County, Texas",college_grad,473
48335,"Mitchell County, Texas",median_household_income,51492
48337,"Montague County, Texas",female,10029
48337,"Montague County, Texas",age_median,44.6
48337,"Montague County, Texas",population,19489
48337,"Montague County, Texas",black,131
48337,"Montague County, Texas",college_grad,1579
48337,"Montague County, Texas",median_household_income,51765
48339,"Montgomery County, Texas",female,288832
48339,"Montgomery County, Texas",age_median,37.1
48339,"Montgomery County, Texas",population,571949
48339,"Montgomery County, Texas",black,28396
48339,"Montgomery County, Texas",college_grad,85948
48339,"Montgomery County, Texas",median_household_income,80902
48341,"Moore County, Texas",female,10181
48341,"Moore County, Texas",age_median,30.8
48341,"Moore County, Texas",population,21399
48341,"Moore County, Texas",black,803
48341,"Moore County, Texas",college_grad,1144
48341,"Moore County, Texas",median_household_income,54871
48343,"Morris County, Texas",female,6508
48343,"Morris County, Texas",age_median,43
48343,"Morris County, Texas",population,12373
48343,"Morris County, Texas",black,2882
48343,"Morris County, Texas",college_grad,854
48343,"Morris County, Texas",median_household_income,41359
48345,"Motley County, Texas",female,577
48345,"Motley County, Texas",age_median,41.3
48345,"Motley County, Texas",population,1252
48345,"Motley County, Texas",black,19
48345,"Motley County, Texas",college_grad,132
48345,"Motley County, Texas",median_household_income,43859
48347,"Nacogdoches County, Texas",female,33989
48347,"Nacogdoches County, Texas",age_median,30.9
48347,"Nacogdoches County, Texas",population,65339
48347,"Nacogdoches County, Texas",black,11583
48347,"Nacogdoches County, Texas",college_grad,5874
48347,"Nacogdoches County, Texas",median_household_income,44847
48349,"Navarro County, Texas",female,24897
48349,"Navarro County, Texas",age_median,38.1
48349,"Navarro County, Texas",population,48995
48349,"Navarro County, Texas",black,5985
48349,"Navarro County, Texas",college_grad,3333
48349,"Navarro County, Texas",median_household_income,48529
48351,"Newton County, Texas",female,6784
48351,"Newton County, Texas",age_median,44.3
48351,"Newton County, Texas",population,13914
48351,"Newton County, Texas",black,2823
48351,"Newton County, Texas",college_grad,754
48351,"Newton County, Texas",median_household_income,40101
48353,"Nolan County, Texas",female,7261
48353,"Nolan County, Texas",age_median,37.5
48353,"Nolan County, Texas",population,14904
48353,"Nolan County, Texas",black,888
48353,"Nolan County, Texas",college_grad,1058
48353,"Nolan County, Texas",median_household_income,45537
48355,"Nueces County, Texas",female,183024
48355,"Nueces County, Texas",age_median,35.5
48355,"Nueces County, Texas",population,361540
48355,"Nueces County, Texas",black,13542
48355,"Nueces County, Texas",college_grad,33515
48355,"Nueces County, Texas",median_household_income,55919
48357,"Ochiltree County, Texas",female,5004
48357,"Ochiltree County, Texas",age_median,32.3
48357,"Ochiltree County, Texas",population,10131
48357,"Ochiltree County, Texas",black,82
48357,"Ochiltree County, Texas",college_grad,735
48357,"Ochiltree County, Texas",median_household_income,50464
48359,"Oldham County, Texas",female,988
48359,"Oldham County, Texas",age_median,35.9
48359,"Oldham County, Texas",population,2094
48359,"Oldham County, Texas",black,66
48359,"Oldham County, Texas",college_grad,190
48359,"Oldham County, Texas",median_household_income,64545
48361,"Orange County, Texas",female,42350
48361,"Orange County, Texas",age_median,37.9
48361,"Orange County, Texas",population,84069
48361,"Orange County, Texas",black,7327
48361,"Orange County, Texas",college_grad,6996
48361,"Orange County, Texas",median_household_income,59399
48363,"Palo Pinto County, Texas",female,14483
48363,"Palo Pinto County, Texas",age_median,40.6
48363,"Palo Pinto County, Texas",population,28540
48363,"Palo Pinto County, Texas",black,715
48363,"Palo Pinto County, Texas",college_grad,2269
48363,"Palo Pinto County, Texas",median_household_income,50154
48365,"Panola County, Texas",female,11833
48365,"Panola County, Texas",age_median,39.2
48365,"Panola County, Texas",population,23327
48365,"Panola County, Texas",black,4032
48365,"Panola County, Texas",college_grad,1822
48365,"Panola County, Texas",median_household_income,52982
48367,"Parker County, Texas",female,67311
48367,"Parker County, Texas",age_median,39.7
48367,"Parker County, Texas",population,133811
48367,"Parker County, Texas",black,1781
48367,"Parker County, Texas",college_grad,15879
48367,"Parker County, Texas",median_household_income,77503
48369,"Parmer County, Texas",female,4736
48369,"Parmer County, Texas",age_median,33.4
48369,"Parmer County, Texas",population,9718
48369,"Parmer County, Texas",black,116
48369,"Parmer County, Texas",college_grad,821
48369,"Parmer County, Texas",median_household_income,55359
48371,"Pecos County, Texas",female,6849
48371,"Pecos County, Texas",age_median,35.9
48371,"Pecos County, Texas",population,15815
48371,"Pecos County, Texas",black,556
48371,"Pecos County, Texas",college_grad,631
48371,"Pecos County, Texas",median_household_income,52397
48373,"Polk County, Texas",female,22448
48373,"Polk County, Texas",age_median,43.7
48373,"Polk County, Texas",population,48913
48373,"Polk County, Texas",black,4794
48373,"Polk County, Texas",college_grad,3296
48373,"Polk County, Texas",median_household_income,49279
48375,"Potter County, Texas",female,57901
48375,"Potter County, Texas",age_median,33.9
48375,"Potter County, Texas",population,119674
48375,"Potter County, Texas",black,12048
48375,"Potter County, Texas",college_grad,7810
48375,"Potter County, Texas",median_household_income,42528
48377,"Presidio County, Texas",female,3623
48377,"Presidio County, Texas",age_median,41.9
48377,"Presidio County, Texas",population,6975
48377,"Presidio County, Texas",black,0
48377,"Presidio County, Texas",college_grad,641
48377,"Presidio County, Texas",median_household_income,25098
48379,"Rains County, Texas",female,5854
48379,"Rains County, Texas",age_median,48.4
48379,"Rains County, Texas",population,11766
48379,"Rains County, Texas",black,415
48379,"Rains County, Texas",college_grad,851
48379,"Rains County, Texas",median_household_income,51579
48381,"Randall County, Texas",female,68305
48381,"Randall County, Texas",age_median,35.9
48381,"Randall County, Texas",population,134026
48381,"Randall County, Texas",black,3678
48381,"Randall County, Texas",college_grad,19921
48381,"Randall County, Texas",median_household_income,68261
48383,"Reagan County, Texas",female,1811
48383,"Reagan County, Texas",age_median,30
48383,"Reagan County, Texas",population,3766
48383,"Reagan County, Texas",black,32
48383,"Reagan County, Texas",college_grad,161
48383,"Reagan County, Texas",median_household_income,74868
48385,"Real County, Texas",female,1910
48385,"Real County, Texas",age_median,47.4
48385,"Real County, Texas",population,3408
48385,"Real County, Texas",black,19
48385,"Real County, Texas",college_grad,282
48385,"Real County, Texas",median_household_income,35862
48387,"Red River County, Texas",female,6412
48387,"Red River County, Texas",age_median,45.9
48387,"Red River County, Texas",population,12171
48387,"Red River County, Texas",black,2039
48387,"Red River County, Texas",college_grad,854
48387,"Red River County, Texas",median_household_income,39142
48389,"Reeves County, Texas",female,6748
48389,"Reeves County, Texas",age_median,35.8
48389,"Reeves County, Texas",population,15492
48389,"Reeves County, Texas",black,446
48389,"Reeves County, Texas",college_grad,915
48389,"Reeves County, Texas",median_household_income,53311
48391,"Refugio County, Texas",female,3706
48391,"Refugio County, Texas",age_median,43.3
48391,"Refugio County, Texas",population,7145
48391,"Refugio County, Texas",black,480
48391,"Refugio County, Texas",college_grad,392
48391,"Refugio County, Texas",median_household_income,50076
48393,"Roberts County, Texas",female,418
48393,"Roberts County, Texas",age_median,43.2
48393,"Roberts County, Texas",population,805
48393,"Roberts County, Texas",black,0
48393,"Roberts County, Texas",college_grad,90
48393,"Roberts County, Texas",median_household_income,68750
48395,"Robertson County, Texas",female,8675
48395,"Robertson County, Texas",age_median,41.5
48395,"Robertson County, Texas",population,16990
48395,"Robertson County, Texas",black,3474
48395,"Robertson County, Texas",college_grad,1400
48395,"Robertson County, Texas",median_household_income,52928
48397,"Rockwall County, Texas",female,49180
48397,"Rockwall County, Texas",age_median,37.5
48397,"Rockwall County, Texas",population,97175
48397,"Rockwall County, Texas",black,6148
48397,"Rockwall County, Texas",college_grad,16204
48397,"Rockwall County, Texas",median_household_income,100920
48399,"Runnels County, Texas",female,5117
48399,"Runnels County, Texas",age_median,40.8
48399,"Runnels County, Texas",population,10277
48399,"Runnels County, Texas",black,309
48399,"Runnels County, Texas",college_grad,996
48399,"Runnels County, Texas",median_household_income,44940
48401,"Rusk County, Texas",female,25141
48401,"Rusk County, Texas",age_median,38.2
48401,"Rusk County, Texas",population,53755
48401,"Rusk County, Texas",black,9075
48401,"Rusk County, Texas",college_grad,3830
48401,"Rusk County, Texas",median_household_income,55234
48403,"Sabine County, Texas",female,5458
48403,"Sabine County, Texas",age_median,53
48403,"Sabine County, Texas",population,10471
48403,"Sabine County, Texas",black,591
48403,"Sabine County, Texas",college_grad,731
48403,"Sabine County, Texas",median_household_income,34992
48405,"San Augustine County, Texas",female,4317
48405,"San Augustine County, Texas",age_median,49.3
48405,"San Augustine County, Texas",population,8286
48405,"San Augustine County, Texas",black,1768
48405,"San Augustine County, Texas",college_grad,533
48405,"San Augustine County, Texas",median_household_income,40353
48407,"San Jacinto County, Texas",female,14383
48407,"San Jacinto County, Texas",age_median,44.9
48407,"San Jacinto County, Texas",population,28180
48407,"San Jacinto County, Texas",black,2598
48407,"San Jacinto County, Texas",college_grad,1506
48407,"San Jacinto County, Texas",median_household_income,41614
48409,"San Patricio County, Texas",female,33234
48409,"San Patricio County, Texas",age_median,35.5
48409,"San Patricio County, Texas",population,67008
48409,"San Patricio County, Texas",black,1171
48409,"San Patricio County, Texas",college_grad,4793
48409,"San Patricio County, Texas",median_household_income,56556
48411,"San Saba County, Texas",female,2914
48411,"San Saba County, Texas",age_median,42.4
48411,"San Saba County, Texas",population,5991
48411,"San Saba County, Texas",black,121
48411,"San Saba County, Texas",college_grad,464
48411,"San Saba County, Texas",median_household_income,45083
48413,"Schleicher County, Texas",female,1478
48413,"Schleicher County, Texas",age_median,36.2
48413,"Schleicher County, Texas",population,2983
48413,"Schleicher County, Texas",black,16
48413,"Schleicher County, Texas",college_grad,271
48413,"Schleicher County, Texas",median_household_income,53229
48415,"Scurry County, Texas",female,7819
48415,"Scurry County, Texas",age_median,36.4
48415,"Scurry County, Texas",population,17096
48415,"Scurry County, Texas",black,792
48415,"Scurry County, Texas",college_grad,1211
48415,"Scurry County, Texas",median_household_income,54326
48417,"Shackelford County, Texas",female,1546
48417,"Shackelford County, Texas",age_median,43
48417,"Shackelford County, Texas",population,3296
48417,"Shackelford County, Texas",black,7
48417,"Shackelford County, Texas",college_grad,501
48417,"Shackelford County, Texas",median_household_income,46935
48419,"Shelby County, Texas",female,12764
48419,"Shelby County, Texas",age_median,38
48419,"Shelby County, Texas",population,25349
48419,"Shelby County, Texas",black,4847
48419,"Shelby County, Texas",college_grad,1628
48419,"Shelby County, Texas",median_household_income,42522
48421,"Sherman County, Texas",female,1463
48421,"Sherman County, Texas",age_median,40.1
48421,"Sherman County, Texas",population,3059
48421,"Sherman County, Texas",black,37
48421,"Sherman County, Texas",college_grad,252
48421,"Sherman County, Texas",median_household_income,51926
48423,"Smith County, Texas",female,117679
48423,"Smith County, Texas",age_median,36.6
48423,"Smith County, Texas",population,227449
48423,"Smith County, Texas",black,39690
48423,"Smith County, Texas",college_grad,26482
48423,"Smith County, Texas",median_household_income,56810
48425,"Somervell County, Texas",female,4412
48425,"Somervell County, Texas",age_median,41
48425,"Somervell County, Texas",population,8860
48425,"Somervell County, Texas",black,105
48425,"Somervell County, Texas",college_grad,1230
48425,"Somervell County, Texas",median_household_income,60632
48427,"Starr County, Texas",female,32895
48427,"Starr County, Texas",age_median,28.8
48427,"Starr County, Texas",population,64078
